0.0;1.736842105263158;13.423333333333334;0.0;4.065789473684211;19.225964912280702
0.0;2.263157894736842;26.861666666666668;5.379310344827587;4.223684210526316;38.727819116757416
0.0;1.9375;9.246666666666668;0.0;3.9375;15.121666666666668
0.0;2.375;7.511666666666667;0.0;4.03125;13.917916666666667
0.0;0.8888888888888888;2.7633333333333336;0.0;3.75;7.402222222222223
1.0;2.7777777777777777;2.5133333333333336;0.0;3.75;10.04111111111111
0.0;1.5833333333333333;13.503333333333334;0.0;1.90625;16.992916666666666
0.0;2.3333333333333335;17.003333333333334;0.0;1.75;21.086666666666666
0.0;2.0;10.753333333333334;0.0;1.9285714285714286;14.681904761904763
0.0;2.411764705882353;10.261666666666667;0.0;2.161764705882353;14.835196078431373
0.0;1.625;3.731666666666667;0.0;2.4375;7.794166666666667
0.0;2.7777777777777777;4.265000000000001;0.0;1.75;8.79277777777778
0.0;1.4186046511627908;0.011666666666666667;1.9310344827586226;3.7325581395348832;7.093863940122963
0.0;2.020408163265306;0.0;0.0;3.887755102040816;5.908163265306122
0.0;1.411764705882353;0.0;1.9047619047619058;3.5514705882352944;6.867997198879554
0.0;1.5757575757575757;0.0;0.0;3.977272727272727;5.553030303030303
0.0;1.2352941176470589;0.0;0.0;3.6176470588235294;4.852941176470589
0.0;2.1176470588235294;0.0;0.0;3.441176470588235;5.5588235294117645
0.0;1.574468085106383;0.0;1.9310344827586226;1.7393617021276597;5.244864269992665
0.0;1.8888888888888888;0.0;0.0;1.5666666666666664;3.4555555555555553
0.0;1.4285714285714286;0.0;0.0;1.607142857142857;3.0357142857142856
0.0;2.0416666666666665;0.0;0.0;1.75;3.7916666666666665
0.0;1.0588235294117647;0.0;0.0;1.808823529411765;2.86764705882353
1.0;1.7647058823529411;0.0;0.0;1.6764705882352944;4.4411764705882355
